platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100,clean_text,tokens,tokens_pos,token_count
kakao,장인닭갈비 홍대점,쵬놔,36,2025-12-30,,,"홍대 장인닭갈비 다녀왔는데, 진짜 닭갈비 맛있어서 젓가락이 쉴 틈이 없었어요. 치즈랑 같이 먹으니 매콤+고소 조합이 완전 찰떡! 사리까지 추가하니 배가 터질 듯하지만 행복감은 무한대. 마지막 볶음밥으로 완벽하게 마무리하고 나왔습니다.",130,0,5,5,실버 레벨,16.1,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,1,3,8,1,0,0,1,0,2,1,2,0,7,0,1,4,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,홍대 장인닭갈비 다녀왔는데 진짜 닭갈비 맛있어서 젓가락이 쉴 틈이 없었어요 치즈랑 같이 먹으니 매콤 고소 조합이 완전 찰떡 사리까지 추가하니 배가 터질 듯하지만 행복감은 무한대 마지막 볶음밥으로 완벽하게 마무리하고 나왔습니다,홍대 장인 닭갈비 다녀오다 진짜 닭갈비 맛있다 젓가락 쉬다 치즈 같이 먹다 매콤 고소 조합 완전 찰떡 사리 추가 터지다 행복감 무한대 마지막 볶음밥 완벽하다 마무리 나오다,홍대/Noun 장인/Noun 닭갈비/Noun 다녀오다/Verb 진짜/Noun 닭갈비/Noun 맛있다/Adjective 젓가락/Noun 쉬다/Verb 치즈/Noun 같이/Adverb 먹다/Verb 매콤/Noun 고소/Noun 조합/Noun 완전/Noun 찰떡/Noun 사리/Noun 추가/Noun 터지다/Verb 행복감/Noun 무한대/Noun 마지막/Noun 볶음밥/Noun 완벽하다/Adjective 마무리/Noun 나오다/Verb,27
kakao,장인닭갈비 홍대점,꼬꼬,21,2025-12-28,,,"친구 모임으로 여럿이서 갔는데 자리도 불편하지 않고 음식도 빨리 나와서 좋았어요. 메뉴 구성이 단순한데도 질리지 않았고, 모듬사리추가하니 양도 충분해서 만족스러웠어요 배가 불러도 날치알 볶음밥은 꼭 추가해서 드세요~ 완벽한 마무리가 된답니다",134,0,5,5,실버 레벨,12.599999999999998,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,1,4,3,1,0,0,1,0,0,0,0,0,4,0,0,3,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,친구 모임으로 여럿이서 갔는데 자리도 불편하지 않고 음식도 빨리 나와서 좋았어요 메뉴 구성이 단순한데도 질리지 않았고 모듬사리추가하니 양도 충분해서 만족스러웠어요 배가 불러도 날치알 볶음밥은 꼭 추가해서 드세요 완벽한 마무리가 된답니다,친구 모임 여럿 이서 가다 자리 불편하다 않다 음식 빨리 나오다 좋다 메뉴 구성 단순하다 질리 않다 사리 추가 양도 충분하다 만족스럽다 불다 날치 볶음밥 추가 들다 완벽하다 마무리,친구/Noun 모임/Noun 여럿/Noun 이서/Noun 가다/Verb 자리/Noun 불편하다/Adjective 않다/Verb 음식/Noun 빨리/Adverb 나오다/Verb 좋다/Adjective 메뉴/Noun 구성/Noun 단순하다/Adjective 질리/Noun 않다/Verb 사리/Noun 추가/Noun 양도/Noun 충분하다/Adjective 만족스럽다/Adjective 불다/Verb 날치/Noun 볶음밥/Noun 추가/Noun 들다/Verb 완벽하다/Adjective 마무리/Noun,29
kakao,장인닭갈비 홍대점,카,36,2025-12-28,,,치즈와 사리 다양하게 추가해서 먹으니 좋았어요 소스도 입에 딱 맞았고 마지막 볶음밥 마무리까지 딱 깔끔!,58,0,5,5,실버 레벨,5,0,high,1,5,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2,1,4,4,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,치즈와 사리 다양하게 추가해서 먹으니 좋았어요 소스도 입에 딱 맞았고 마지막 볶음밥 마무리까지 딱 깔끔,치즈 사리 다양하다 추가 먹다 좋다 소스 맞다 마지막 볶음밥 마무리 깔다 끄다,치즈/Noun 사리/Noun 다양하다/Adjective 추가/Noun 먹다/Verb 좋다/Adjective 소스/Noun 맞다/Verb 마지막/Noun 볶음밥/Noun 마무리/Noun 깔다/Verb 끄다/Verb,13
kakao,장인닭갈비 홍대점,오은주,41,2025-12-27,,,매장이 깔끔하고 닭갈비가 부드럽고 맛있었어요 마지막에 볶음밥은 자꾸 먹게되는 매력이 있네요,50,0,5,5,실버 레벨,8.399999999999999,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5,1,1,4,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,매장이 깔끔하고 닭갈비가 부드럽고 맛있었어요 마지막에 볶음밥은 자꾸 먹게되는 매력이 있네요,매장 깔끔하다 닭갈비 부드럽다 맛있다 마지막 볶음밥 자꾸 먹다 매력,매장/Noun 깔끔하다/Adjective 닭갈비/Noun 부드럽다/Adjective 맛있다/Adjective 마지막/Noun 볶음밥/Noun 자꾸/Noun 먹다/Verb 매력/Noun,10
kakao,장인닭갈비 홍대점,조아써,32,2025-12-24,,,가운데 치즈가 쫙 들어가 있는데 이게 또 별미에요 거기에 닭고기는 되게 부들부들하고 양념이랑 잘 어울려서 너무 맛있어요 볶음밥은 꼭 드시길 바라요:),83,0,5,5,실버 레벨,9,1,high,1,5,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5,1,2,5,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,가운데 치즈가 쫙 들어가 있는데 이게 또 별미에요 거기에 닭고기는 되게 부들부들하고 양념이랑 잘 어울려서 너무 맛있어요 볶음밥은 꼭 드시길 바라요,가운데 치즈 들어가다 별미 거기 닭고기 되게 부들부들하다 양념 자다 어울리다 너무 맛있다 볶음밥 들다 바라다,가운데/Noun 치즈/Noun 들어가다/Verb 별미/Noun 거기/Noun 닭고기/Noun 되게/Adverb 부들부들하다/Adjective 양념/Noun 자다/Verb 어울리다/Verb 너무/Adverb 맛있다/Adjective 볶음밥/Noun 들다/Verb 바라다/Verb,16
kakao,장인닭갈비 홍대점,쭈야,31,2025-12-22,,,"친구들이랑 방문했을때 맛있었던 기억에 가족들이랑 방문했어요~~ 적당히, 맛있게 매콤하고 치즈와의 조화가 예술이더라구요~~ 닭갈비반큼이나 볶음밥이 맛있어서 배 두드리면 나왔네요~~ 다음엔 회사 사람들이랑도 방문해봐야겠어요^^",124,0,5,5,실버 레벨,6.9,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5,3,0,6,1,0,0,0,0,0,0,1,0,6,0,0,4,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,친구들이랑 방문했을때 맛있었던 기억에 가족들이랑 방문했어요 적당히 맛있게 매콤하고 치즈와의 조화가 예술이더라구요 닭갈비반큼이나 볶음밥이 맛있어서 배 두드리면 나왔네요 다음엔 회사 사람들이랑도 방문해봐야겠어요,친구 방문 맛있다 기억 가족 방문 적당하다 맛있다 매콤 치즈 조화 예술 덥다 닭갈비 크다 볶음밥 맛있다 두드리다 나오다 다음 회사 사람 방문 해보다,친구/Noun 방문/Noun 맛있다/Adjective 기억/Noun 가족/Noun 방문/Noun 적당하다/Adjective 맛있다/Adjective 매콤/Noun 치즈/Noun 조화/Noun 예술/Noun 덥다/Adjective 닭갈비/Noun 크다/Verb 볶음밥/Noun 맛있다/Adjective 두드리다/Verb 나오다/Verb 다음/Noun 회사/Noun 사람/Noun 방문/Noun 해보다/Verb,24
kakao,장인닭갈비 홍대점,뿌찌빠찌헿,50,2025-12-21,,,여기 사장님 마인드가 진짜 너무 친절 그 자체에요 재료 아끼지 않고 팍팍 담아주시는 게 느껴져요. 100% 국내산 닭이라 잡내 1도 없고 양념이랑 치즈 조합이 그냥 미쳤음!,96,0,5,5,실버 레벨,15.9,1,high,1,5,has_menu:+0.3 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7,1,5,2,2,0,0,1,0,3,0,2,0,0,0,0,2,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,여기 사장님 마인드가 진짜 너무 친절 그 자체에요 재료 아끼지 않고 팍팍 담아주시는 게 느껴져요 100 국내산 닭이라 잡내 1도 없고 양념이랑 치즈 조합이 그냥 미쳤음,여기 사장 마인드 진짜 너무 친절 자체 재료 아끼다 않다 팍팍 담다 느껴지다 국내 잡다 양념 치즈 조합 그냥 미치다,여기/Noun 사장/Noun 마인드/Noun 진짜/Noun 너무/Adverb 친절/Noun 자체/Noun 재료/Noun 아끼다/Verb 않다/Verb 팍팍/Adverb 담다/Verb 느껴지다/Verb 국내/Noun 잡다/Verb 양념/Noun 치즈/Noun 조합/Noun 그냥/Noun 미치다/Adjective,20
kakao,장인닭갈비 홍대점,도토리,1,2025-12-19,,,일단 처음 들어갈 때부터 너무 불친절하시고 안내도 제대로 안해주시고 메뉴판에도 안써있는 상황에 돈 더 낼 뻔 해서 안내를 못받았다 말씀 드리니까 한소리 듣고 맵기 어떻게 할지 물어보시지도 않고 그냥 주시고 친구랑 기분좋게 먹으러 왔는데 불쾌했네요…,138,0,1,1,브론즈 레벨,12,1,high,1,1,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,1,3,0,3,0,0,2,0,1,0,0,0,3,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,일단 처음 들어갈 때부터 너무 불친절하시고 안내도 제대로 안해주시고 메뉴판에도 안써있는 상황에 돈 더 낼 뻔 해서 안내를 못받았다 말씀 드리니까 한소리 듣고 맵기 어떻게 할지 물어보시지도 않고 그냥 주시고 친구랑 기분좋게 먹으러 왔는데 불쾌했네요,일단 처음 들어가다 너무 불친절하다 안내 제대로 해주다 메뉴판 써다 상황 안내 받다 말씀 드리다 한소리 듣다 매다 어떻다 물어보다 않다 그냥 주시 친구 기분 좋다 먹다 오다 불쾌하다,일단/Noun 처음/Noun 들어가다/Verb 너무/Adverb 불친절하다/Adjective 안내/Noun 제대로/Noun 해주다/Verb 메뉴판/Noun 써다/Verb 상황/Noun 안내/Noun 받다/Verb 말씀/Noun 드리다/Verb 한소리/Noun 듣다/Verb 매다/Verb 어떻다/Adjective 물어보다/Verb 않다/Verb 그냥/Noun 주시/Noun 친구/Noun 기분/Noun 좋다/Adjective 먹다/Verb 오다/Verb 불쾌하다/Adjective,29
kakao,장인닭갈비 홍대점,김혜경,22,2025-12-19,,,재료가 신선하게 느껴져요! 어떤곳은 미묘하게 냄새나는 곳이 있는데 여기는 그런게 없더라고요! 맛있게 잘 먹었어요!,63,0,5,5,실버 레벨,5.2,0,high,1,5,experience_context:+1.0 | has_quality_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,재료가 신선하게 느껴져요 어떤곳은 미묘하게 냄새나는 곳이 있는데 여기는 그런게 없더라고요 맛있게 잘 먹었어요,재료 신선하다 느껴지다 미묘하다 냄새 여기다 그렇다 맛있다 자다 먹다,재료/Noun 신선하다/Adjective 느껴지다/Verb 미묘하다/Adjective 냄새/Noun 여기다/Verb 그렇다/Adjective 맛있다/Adjective 자다/Verb 먹다/Verb,10
kakao,장인닭갈비 홍대점,떤뿡,25,2025-12-17,,,닭 진짜 부드러워요 치즈 꼭 추가해서 드셔보세요 모짜렐라 치즈 사용하시더라구요 닭도 국내산이였어요 야채도 팍팍 넣어주셔서 아삭한 식감 너무 좋드라구요 양념이 진짜 중독적이고 남은 양념에 볶음밥 필수입니다!!,115,1,5,5,실버 레벨,12.699999999999998,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | has_photo_with_detail:+0.2,0,4,7,1,0,0,3,0,3,3,4,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,닭 진짜 부드러워요 치즈 꼭 추가해서 드셔보세요 모짜렐라 치즈 사용하시더라구요 닭도 국내산이였어요 야채도 팍팍 넣어주셔서 아삭한 식감 너무 좋드라구요 양념이 진짜 중독적이고 남은 양념에 볶음밥 필수입니다,진짜 부드럽다 치즈 추가 들다 보다 모짜렐라 치즈 사용 국내 사다 야채 팍팍 넣다 식감 너무 좋다 고요 양념 진짜 중독 남다 양념 볶음밥 필수 이다,진짜/Noun 부드럽다/Adjective 치즈/Noun 추가/Noun 들다/Verb 보다/Verb 모짜렐라/Noun 치즈/Noun 사용/Noun 국내/Noun 사다/Verb 야채/Noun 팍팍/Adverb 넣다/Verb 식감/Noun 너무/Adverb 좋다/Adjective 고요/Noun 양념/Noun 진짜/Noun 중독/Noun 남다/Verb 양념/Noun 볶음밥/Noun 필수/Noun 이다/Adjective,26
kakao,장인닭갈비 홍대점,정연미(쌍둥이마미),40,2025-12-17,,,닭갈비 먹으러 자주오는곳인데요 오늘은 오랜만에 후기적어보려구요~ 100%국내산 닭갈비와 순수모짜렐라치즈를 먹을수있어서 갈때마다 기대가 가득한곳이에요. 인테리어가 깔끔하고 세련되어서 방문할때마다 특별한 감정을 느꼈어요. 홍대역 닭갈비 맛집을대표하는 곳 인거같아요. 닭갈비에어울리는 사리메뉴가 있어서 같이먹기 좋았고요 쌈채소는 셀프바에서 무한으로 제공되어 좋았어요. 그리고 닭갈비 다먹고 마무리 볶음밥까지.. 입이 즐거웠던 시간이었어요! 다음에도 올게요^^,253,0,5,5,실버 레벨,16.1,1,high,1,5,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,3,2,14,3,0,0,3,0,0,0,0,0,7,3,0,8,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,닭갈비 먹으러 자주오는곳인데요 오늘은 오랜만에 후기적어보려구요 100 국내산 닭갈비와 순수모짜렐라치즈를 먹을수있어서 갈때마다 기대가 가득한곳이에요 인테리어가 깔끔하고 세련되어서 방문할때마다 특별한 감정을 느꼈어요 홍대역 닭갈비 맛집을대표하는 곳 인거같아요 닭갈비에어울리는 사리메뉴가 있어서 같이먹기 좋았고요 쌈채소는 셀프바에서 무한으로 제공되어 좋았어요 그리고 닭갈비 다먹고 마무리 볶음밥까지 입이 즐거웠던 시간이었어요 다음에도 올게요,닭갈비 먹다 자주 오늘 후기 적다 보다 국내 닭갈비 모짜렐라 치즈 먹다 갈다 기대 가득하다 인테리어 깔끔하다 세련되다 방문 특별하다 감정 느끼다 홍대역 닭갈비 맛집 대표 이다 같다 닭갈비 어울리다 사리 메뉴 같이 먹기 좋다 채소 셀프 무한 제공 되어다 좋다 닭갈비 먹다 마무리 볶음밥 즐겁다 시간 이다 다음 오다,닭갈비/Noun 먹다/Verb 자주/Noun 오늘/Noun 후기/Noun 적다/Verb 보다/Verb 국내/Noun 닭갈비/Noun 모짜렐라/Noun 치즈/Noun 먹다/Verb 갈다/Verb 기대/Noun 가득하다/Adjective 인테리어/Noun 깔끔하다/Adjective 세련되다/Adjective 방문/Noun 특별하다/Adjective 감정/Noun 느끼다/Verb 홍대역/Noun 닭갈비/Noun 맛집/Noun 대표/Noun 이다/Verb 같다/Adjective 닭갈비/Noun 어울리다/Verb 사리/Noun 메뉴/Noun 같이/Adverb 먹기/Noun 좋다/Adjective 채소/Noun 셀프/Noun 무한/Noun 제공/Noun 되어다/Verb 좋다/Adjective 닭갈비/Noun 먹다/Verb 마무리/Noun 볶음밥/Noun 즐겁다/Adjective 시간/Noun 이다/Verb 다음/Noun 오다/Verb,50
kakao,장인닭갈비 홍대점,긍정맘,30,2025-12-16,,,모둠사리에 모짜렐라치즈 조합 좋네요 중간맛도 꽤 매우니 참고하세용^^,38,0,5,4.9,실버 레벨,7.2,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,모둠사리에 모짜렐라치즈 조합 좋네요 중간맛도 꽤 매우니 참고하세용,두다 사리 모짜렐라 치즈 조합 좋다 중간 매우 참고,두다/Verb 사리/Noun 모짜렐라/Noun 치즈/Noun 조합/Noun 좋다/Adjective 중간/Noun 매우/Noun 참고/Noun,9
kakao,장인닭갈비 홍대점,🤍,24,2025-12-14,,,질 좋은 재료들로 완전 신선하니 맛잇구요! 국내산닭갈비가 정말 맛잇어요! 쌈채소가 무한이라 좋구용 꼭 방문해보세요!,64,0,5,5,실버 레벨,6.2,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0,2,3,2,1,0,0,0,0,1,1,0,0,1,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,질 좋은 재료들로 완전 신선하니 맛잇구요 국내산닭갈비가 정말 맛잇어요 쌈채소가 무한이라 좋구용 꼭 방문해보세요,좋다 재료 완전 신선하다 잇다 국내 닭갈비 정말 잇다 채소 무한 좋다 방문 해보다,좋다/Adjective 재료/Noun 완전/Noun 신선하다/Adjective 잇다/Verb 국내/Noun 닭갈비/Noun 정말/Noun 잇다/Verb 채소/Noun 무한/Noun 좋다/Adjective 방문/Noun 해보다/Verb,14
kakao,장인닭갈비 홍대점,호빵,48,2025-12-14,,,닭갈비집중에서 원탑이에요! ㅎ 친구들이랑 양푸짐해서 든든하게 먹었는데 사리종류도많아서 다양하게 즐기기도 좋았어요👍,63,0,5,5,실버 레벨,7.2,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0,1,4,3,1,0,0,0,0,0,0,1,0,3,0,0,2,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,닭갈비집중에서 원탑이에요 ㅎ 친구들이랑 양푸짐해서 든든하게 먹었는데 사리종류도많아서 다양하게 즐기기도 좋았어요,닭갈비 집중 친구 푸다 든든하다 먹다 사리 종류 많다 다양하다 즐기다 기도 좋다,닭갈비/Noun 집중/Noun 친구/Noun 푸다/Verb 든든하다/Adjective 먹다/Verb 사리/Noun 종류/Noun 많다/Adjective 다양하다/Adjective 즐기다/Verb 기도/Noun 좋다/Adjective,13
kakao,장인닭갈비 홍대점,공사,19,2025-12-12,,,친구들이랑 다같이 가기좋은 닭갈비맛집~ 분위기랑 인테리어도 넘 좋아서 언제든지 오기 좋아보여요,52,0,5,5,실버 레벨,6.5,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2,3,2,2,2,0,0,0,0,0,0,0,0,2,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,친구들이랑 다같이 가기좋은 닭갈비맛집 분위기랑 인테리어도 넘 좋아서 언제든지 오기 좋아보여요,친구 가기 좋다 닭갈비 맛집 분위기 인테리어 넘다 좋다 언제 오기 좋다 보이다,친구/Noun 가기/Noun 좋다/Adjective 닭갈비/Noun 맛집/Noun 분위기/Noun 인테리어/Noun 넘다/Verb 좋다/Adjective 언제/Noun 오기/Noun 좋다/Adjective 보이다/Verb,13
kakao,장인닭갈비 홍대점,마포 어둠의 맛집저격수,67,2025-12-10,,,생각보다? 맛있다 홍대 메인 거리에 외국인만 잔뜩 웨이팅하고 있어서 별로일 거 같지만 은근 맛있다. 또 외국인도 먹을 수 있게 별로 맵지 않아서 나 같은 맵찔이한테 좋다. 근처에 마땅히 밥 먹을 곳이 없다면 나쁘지 않다. 다만 좌석이 다닥다닥 있어서 좀 좁다.,145,0,3,4.2,골드 레벨,17.8,1,high,1,3,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7,2,2,2,2,0,2,4,0,0,0,0,1,1,1,1,5,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,생각보다 맛있다 홍대 메인 거리에 외국인만 잔뜩 웨이팅하고 있어서 별로일 거 같지만 은근 맛있다 또 외국인도 먹을 수 있게 별로 맵지 않아서 나 같은 맵찔이한테 좋다 근처에 마땅히 밥 먹을 곳이 없다면 나쁘지 않다 다만 좌석이 다닥다닥 있어서 좀 좁다,생각 맛있다 홍대 메인 거리 외국인 잔뜩 웨이팅 별로 같다 은근 맛있다 외국인 먹다 별로 않다 같다 찌다 좋다 근처 마땅하다 먹다 나쁘다 않다 다만 좌석 다닥다닥 좁다,생각/Noun 맛있다/Adjective 홍대/Noun 메인/Noun 거리/Noun 외국인/Noun 잔뜩/Noun 웨이팅/Noun 별로/Noun 같다/Adjective 은근/Noun 맛있다/Adjective 외국인/Noun 먹다/Verb 별로/Noun 않다/Verb 같다/Adjective 찌다/Verb 좋다/Adjective 근처/Noun 마땅하다/Adjective 먹다/Verb 나쁘다/Adjective 않다/Verb 다만/Noun 좌석/Noun 다닥다닥/Adverb 좁다/Adjective,28
kakao,장인닭갈비 홍대점,너울,27,2025-12-05,,,"외국인들도 많이 오는데 양이 적고, 너무 달다.",26,0,2,3.8,실버 레벨,3.7,0,high,1,2,category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,외국인들도 많이 오는데 양이 적고 너무 달다,외국인 많이 오다 적다 너무 달다,외국인/Noun 많이/Adverb 오다/Verb 적다/Verb 너무/Adverb 달다/Verb,6
