platform,store_name,review_text,tokens,food_score,price_score,service_score,atmosphere_score,general_score,category_total_score,category_total_label,food_label,price_label,service_label,atmosphere_label,general_label,food_matched_words,price_matched_words,service_matched_words,atmosphere_matched_words,general_matched_words
naver,각시보쌈,엄마 나 각시 보쌈 먹고 왔어.....🤤 . 별이 다섯개 오성급 보쌈집!!! 아직도 각시 보쌈 안 드시분 계십니까....!? 요즘 물가에 싱싱한 야채 들이 넘쳐 납니다.. 건강해지는 늬낌~!! 꼭 와서 드시길 바랍니다!! 피크 시간대에는 웨이팅 걸릴수도 있어요!! 그리고 직원분들께 늘 감사드립니다 ♡,엄마 각시 보쌈 먹다 오다 오성 보쌈 아직도 각시 보쌈 들다 계시다 요즘 물가 싱싱하다 야채 들이다 넘치다 나다 건강하다 늬낌 오다 들다 바라다 피크 시간대 웨이 걸리다 직원 감사 드리다,1,0,0,0,2,3,positive,positive,neutral,neutral,neutral,positive,싱싱하다:1[token],,,,건강하다:1[token] 감사:1[token]
naver,각시보쌈,"점심에도 혼자 자주 먹던 곳이라 맛있어서 저녁에 남친이랑 방문했어요. 정식을 각자 먹고 다른 메뉴도 추가로 시키려고 정식 먼저 주문했고, 막걸리 1병을 주문하자 안경낀 여자 직원분께서 정식에는 술이 안된다면서 윽박지르시듯 화를 내시더라구요... 아무것도 모르던 저희는 당황했고요. 벽에 안내문구라도 써놔야하는데 그런것도 없이 말씀하시길래 기분이 불쾌하여 다른 메뉴도 시키지 못하고 급히 먹고 나왔습니다. 사장님께서는 제 이야기를 듣고는 사과해주시고, 콜라도 서비스로 주셨는데 빨리 나가고 싶어서 안마시고 그냥 나왔어요. 친절하신 사장님께서 직원응대에 있어 조금 더 신경써주시고, 정식 주문시 술은 주문이 안된다고 미리 안내를 잘 해주시길 바랍니다. 음식은 맛있어서 잘못이 없습니다 ㅠ",점심 혼자 자주 먹다 맛있다 저녁 남친 방문 정식 각자 먹다 다른 메뉴 추가 시키다 정식 먼저 주문 막걸리 주문 안경 끼다 여자 직원 정식 안되다 박지르다 내다 모르다 저희 당황 안내 문구 써다 놓다 없이 말씀 기분 불쾌하다 다른 메뉴 시키다 급하다 먹다 나오다 사장 이야기 듣다 사과 해주다 콜라 서비스 주다 빨리 나가다 싶다 말다 그냥 나오다 친절하다 사장 직원 응대 조금 신경 써주다 정식 주문 주문 안되다 미리 안내 자다 해주다 바라다 음식 맛있다 잘못,2,0,0,0,-4,-2,negative,positive,neutral,neutral,neutral,negative,음식 맛있다:1[token] 맛있다:1[token],,사과:-1[token] 친절하다:1[token],,안되다:-1[token] 당황:-1[token] 불쾌하다:-1[token] 급하다:-1[token]
naver,각시보쌈,인생 보쌈입니다. 지인 추천으로 언제 한번 꼭 먹어봐야지 했는데 드디어 먹어보네요. 이번엔 포장을 했지만 다음엔 꼭 매장에서도 먹어봐야겠어요. 포장해서 먹은것 만으로도 대만족이었어요. 맛있고 양도 많고~~ 드셔보세요~ 두번드세요. 아니 세번 네번~~ 매일드세요 ㅎㅎ,인생 보쌈 이다 지인 추천 언제 한번 먹다 보다 드디어 먹다 보다 이번 포장 다음 매장 먹다 보다 포장 먹다 만족 이다 맛있다 양도 많다 들다 보다 들다 아니다 세번 매일 들다,1,1,0,0,2,4,positive,positive,positive,neutral,neutral,positive,맛있다:1[token],양도 많다:1[token],,,추천:1[token] 만족:1[token]
naver,각시보쌈,포장해서 먹었습니다 셋이서 반반보쌈 먹었는데 좀느끼해서 마지막에 라면 먹었습니다 ㅎㅎ 맛있습니다,포장 먹다 이서 보쌈 먹다 느끼하다 마지막 라면 먹다 맛있다,0,0,0,0,0,0,neutral,neutral,neutral,neutral,neutral,neutral,느끼하다:-1[token] 맛있다:1[token],,,,
naver,각시보쌈,가성비 좋은 보쌈정식이 입소문을 타고 많이 알려져 점심 피크시간대엔 대기가 필수인 인기 보쌈집입니다.. 점심특선 각시보쌈정식이 1만원인데.. 양도 정말 푸짐하고 맛도 참 괜찮고 아주 만족스러운 한끼를 먹을수 있습니다.. 보쌈 고기는 부드러운 가브리살 부위고 보쌈고기가 1인분씩 각자 별도로 제공 되 위생적이기도 하고 모호한 양이 아닌 일정하게 정량이 제공되는 것도 큰 장점 입니다.. 그리고 함께 제공되는 오가리찌개란 이름의 참치김치찌개도 맛이 아주 괜찮습니다.. 가성비 좋고 음식맛도 괜찮고 직원분들도 친절해서 자주 찾게 되는 보쌈집입니다..,가성 좋다 보쌈 정식 소문 타고 많이 알려지다 점심 피크 시간대 대기 필수 인기 보쌈 이다 점심 특선 보쌈 정식 양도 정말 푸다 차다 괜찮다 아주 만족스럽다 먹다 보쌈 고기 부드럽다 가다 브리 부위 보쌈 고기 인분 각자 별도 제공 위생 모호하다 아니다 일정하다 정량 제공 크다 장점 이다 함께 제공 오가리 찌개 이름 참치 김치찌개 아주 괜찮다 가성 좋다 음식 괜찮다 직원 친절하다 자주 찾다 보쌈 이다,2,2,1,0,5,10,positive,positive,positive,positive,neutral,positive,고기 부드럽다:1[token] 음식 괜찮다:1[token],가성 좋다:1[token] 푸다:1[token],직원 친절하다:1[token],,괜찮다:1[token] 만족스럽다:1[token] 크다:1[token] 가성:1[token] 좋다:1[token]
naver,각시보쌈,"오늘은 24절기중에 22번째 동지입니다, 애동지,소동지, 애기동지, 그래서 팥죽을 안먹고 따뜻한 음식을 먹습니다 각시보쌈 합정점에 가서 각시정식과 생굴을 먹습니다. 각시정식(10,000원), 생굴(12,000원)입니다, 한동안 생굴이나 굴이 들어간음식을 잘먹지않았는데 오늘은 굴이 땡겨서 생굴을 초고추장에 찍어서 상추위에 올려서 생마늘을 쌈장에 찍고 새우젓을 위에 올려서 먹습니다, 점심시간에는 웨이팅작성을 안하고 인원이 다오면 바로 입장가능하고 인원이 덜오면 입장이 안됩니다 잘먹었습니다 감사합니다 대한민국 방방곡곡 도시거리와 둘레길을 걸어다니면서 음식점 카페 빵집 풍경 경치를 소개하는 리뷰어 &amp; 유튜버 ✅️ MY플레이스 리뷰어순위 TOP 30등 ✅️리뷰 총조회수 1,500만회 (0.1% 리뷰어)",오늘 절기 동지 이다 애동지 소동 애기 동지 그래서 팥죽 먹다 따뜻하다 음식 먹다 각시 보쌈 정점 가다 정식 생굴 먹다 각시 정식 생굴 이다 한동안 생굴 들어가다 음식 먹다 않다 오늘 땡기다 생굴 초고추장 찍다 추위 올리다 마늘 쌈장 찍다 새우젓 올리다 먹다 점심시간 웨이 작성 인원 다오 바로 입장 가능하다 인원 덜다 입장 안되다 먹다 감사하다 대한민국 방방곡곡 도시 거리 둘레길 걸다 음식점 카페 빵집 풍경 경치 소개 리뷰 유튜버 레이스 리뷰 순위 리뷰 회수 리뷰,1,0,0,1,0,2,positive,positive,neutral,neutral,positive,neutral,따뜻하다:1[token],,,바로 입장:1[token],안되다:-1[token] 감사하다:1[token]
naver,각시보쌈,보쌈 고기 연하고 홍어와 같이 먹으니 색다르고 맛은 있으나 막걸리잔 네 개에 한결같이 고춧가루 뭍어있고 양념장에도 고춧가루. 숟가락도 더럽고 바꿔달라고 한 잔도 매 만찬가지 일하시는 양반들 집에서 싸우고 나왔나 다들 불친절 조선족 아줌마가 제일 친절하더이다. 합정동 모임있어 갔으나 동네라면 굳이 웨이팅 해서 갈곳은 이닌듯,보쌈 고기 연하다 홍어 같이 먹다 색다르다 막걸리 한결같이 고춧가루 양념장 고춧가루 숟가락 더럽다 바꾸다 달라 만찬 가지 양반 싸우다 나오다 들다 불친절 조선족 아줌마 제일 친절하다 합정동 모이다 가다 동네 라면 굳이 웨이 갈다 이닌듯,0,0,0,-1,0,-1,negative,neutral,neutral,neutral,negative,neutral,,,불친절:-1[token] 친절하다:1[token],더럽다:-1[token],색다르다:1[token] 굳이:-1[token]
naver,각시보쌈,생각나서 한주만에 다시 보쌈먹으러왔어여ㅎ 오늘도 맛있네여~ 고소한 고기맛이 이집만의 비법인듯 손님이 너무많아 정신없긴하지만 맛있으니까 ㅋㅋ,생각나다 한주 다시 보쌈 먹다 오다 오늘 맛있다 고소하다 이집 비법 손님 너무 많다 정신 맛있다,2,0,0,0,0,2,positive,positive,neutral,neutral,neutral,neutral,맛있다:1[token] 고소하다:1[token],,,,
naver,각시보쌈,와~~진짜 오랜만에 각시보쌈 가성비짱 양도 엄청많고 밑반찬 굿굿 참치김치찌개도 맛있고 평일점심은 무조건 대기 잘먹고갑니다~~^^,오다 진짜 각시 보쌈 가성 양도 엄청 많다 밑반찬 굿굿 참치 김치찌개 맛있다 평일 점심 무조건 대기 먹다 가다,1,1,0,0,2,4,positive,positive,positive,neutral,neutral,positive,김치찌개 맛있다:1[token],엄청 많다:1[token],,,가성:1[token] 굿굿:1[token]
naver,각시보쌈,드디어 온 각시보쌈!! 두번째 도전에 성공했어요!! 이전에도 웨이팅이 엄청길었지만 이번에도 30분넘게 기다리긴 했지만 역시나 기본반찬구성도 좋고 보쌈도 진짜 야들야들하고 막국수랑 조합이 끝내줬어요👍🏻,드디어 각시 보쌈 두번째 도전 성공하다 이전 웨이팅 엄청 길다 이번 기다리다 역시 반찬 구성 좋다 보쌈 진짜 야들야들하다 막국수 조합 끝내주다,1,0,0,0,2,3,positive,positive,neutral,neutral,neutral,positive,야들야들하다:1[token],,,,웨이팅 엄청 길다:-1[token] 성공하다:1[token] 좋다:1[token] 끝내주다:1[token]
naver,각시보쌈,반반보쌈에 굴 추가 맛있어요~ 겨울에 굴보쌈 먹으러 꼭 가야돼요 ~ 밥 추가하면 찌개 주시는데 얼큰하고 마무리하기 좋습니다 굴도 싱싱하니 넘 맛잇어요,보쌈 추가 맛있다 겨울 보쌈 먹다 가야 돼다 추가 찌개 주다 얼큰하다 마무리 좋다 싱싱하다 넘다 잇다,3,0,0,0,1,4,positive,positive,neutral,neutral,neutral,positive,맛있다:1[token] 얼큰하다:1[token] 싱싱하다:1[token],,,,좋다:1[token]
naver,각시보쌈,"혼밥 가능. 정식 주문. 공간이 넓지만 4인석들이라 혼밥 반기는 분위기는 아님. 12시 전에 갔는데 웨이팅 없이 착석 보쌈에 살코기와 비계 적절히 섞여서 맛있음. 된장배추무침, 새콤달콤한 김치찌개, 마카로니샐러드 곁들인 반찬들도 입맛이 당기는 맛이라 자꾸 손이 갔음.",혼밥 가능 정식 주문 공간 넓다 인석 혼밥 반기다 분위기 아니다 가다 웨이 없이 착석 보쌈 살코기 비계 적절하다 섞이다 맛있다 된장 배추 무치다 달콤하다 김치찌개 마카로니 샐러드 곁들이다 반찬 입맛 당기다 자꾸 가다,2,0,0,2,3,7,positive,positive,neutral,neutral,positive,positive,맛있다:1[token] 달콤하다:1[token],,,공간 넓다:1[token] 웨이 없이:1[token],적절하다:1[token] 곁들이다:1[token] 당기다:1[token]
naver,각시보쌈,진눈깨비가 오는날1시간이상 웨이팅후 먹는보쌈은 눈물나게 맛있어서 정신없이 먹었네여ㅎ연말이라 단체가많아 기다렸지만 이집은 충분히 웨이팅 가치가 충만 ㅋ,진눈깨비 웨이 팅후 먹다 보쌈 눈물나다 맛있다 정신없이 먹다 연말 단체 많다 기다리다 이집 충분하다 웨이 가치 충만,1,0,0,-1,3,3,positive,positive,neutral,neutral,negative,positive,맛있다:1[token],,,정신없이:-1[token],눈물나다:1[token] 충분하다:1[token] 충만:1[token]
naver,각시보쌈,"각시보쌈 첫경험 진짜진짜진짜너무맛있게먹었어요 평일5시 방문 후 30분정도 기다렸어요 평일 5시인데도 불구하고 웨이팅이라니 역시소문난맛집다웠습니다 여자3명 방문하여 반반보쌈 중, 막국수 중 시켜서 배터지게먹었어요 마지막에 고기 6점정도 남았었는데 소자 시켰으면 양적다 생각들어 아쉬웠을거같아요 고기 진짜 야들야들하고 김치도 짱맛있어요 기다린 보람이있는 맛이랄까? 여기 들어가면 아저씨들 진짜많은데, 아저씨들 많다 = 맛집보장 이 공식아시죠? 진짜맛있습니다 ㅋ 재방문의사 완전완전완전 있어요 완전굿 ~",각시 보쌈 첫경험 진짜진짜 너무 맛있다 먹다 평일 방문 기다리다 평일 불구 웨이팅 역시 소문나다 맛집 웠습 여자 방문 보쌈 막국수 시키다 터지다 먹다 마지막 고기 정도 남다 소자 시키다 생각 들다 아쉽다 같다 고기 진짜 야들야들하다 김치 맛있다 기다리다 보람 끄다 여기 들어가다 아저씨 진짜 많다 아저씨 많다 맛집 보장 공식 아시 진짜 맛있다 방문 의사 완전 완전 완전,7,0,0,0,0,7,positive,positive,neutral,neutral,neutral,neutral,너무 맛있다:2[token] 김치 맛있다:1[token] 진짜 맛있다:2[token] 맛집:1[token] 야들야들하다:1[token],,,,아쉽다:-1[token] 보람:1[token]
naver,각시보쌈,오후타임 오픈런의 장점! 대기없는것은 물론 조용하게 보쌈을 즐길 슈 있다는 것! 오늘도 너무 맛있게 제대로 한상뿌셨습니다👍🏻,오후 타임 오픈런 장점 대기 물론 조용하다 보쌈 즐기다 오늘 너무 맛있다 제대로 뿌셨,2,0,0,1,0,3,positive,positive,neutral,neutral,positive,neutral,너무 맛있다:2[token],,,조용하다:1[token],
naver,각시보쌈,합정근처 보쌈 먹구싶을 땐 무조건 각시보쌈🥹 (주말 점심기준 20-30분 웨이팅 참고) 🏡 공간 -홀은 큰편이고 점심 때 사람은 많지만 회전율이 빠른편이에요. 🍽️ 맛 -반반보쌈(중) 주문. 고기가 지방과 살코기의 밸런스가 너무 좋고 아주 부드럽고 촉촉해서 진짜 맛있어요. 김치도 매콤달콤 감칠맛나고 절인배추에도 같이 싸먹으면 배추의 깔끔함이 김치의 자극적임을 잡아주면서 더 맛있다는..🥹 김치찌개는 사이드로 나오고 신맛이 강한편. 고기 좋아하는 남1 여1 기준으로는 중자 적당해요. 웨이팅만 없으면 더 자주오고 싶은 곳이에요ㅠ 🤵🏻‍♀️서비스 -사람이 항상 많아서 정신없지만 친절하세요. (지극히 개인적인 후기입니다),합정 근처 보쌈 먹다 무조건 각시 보쌈 주말 점심 기준 웨이 참고 공간 크다 편이 점심 사람 많다 회전 빠르다 편이 보쌈 주문 고기 지방 살코기 밸런스 너무 좋다 아주 부드럽다 촉촉하다 진짜 맛있다 김치 매콤 달콤 감칠맛 나다 배추 같이 먹다 배추 깔끔하다 김치 자극 적임 잡다 맛있다 김치찌개 사이드 나오다 신맛 한편 고기 좋아하다 기준 적당하다 웨이팅 자주 오다 싶다 서비스 사람 항상 많다 정신 친절하다 지극히 개인 후기 이다,7,0,1,0,6,14,positive,positive,neutral,positive,neutral,positive,진짜 맛있다:2[token] 부드럽다:1[token] 촉촉하다:1[token] 감칠맛:1[token] 맛있다:1[token] 적당하다:1[token],,친절하다:1[token],,너무 좋다:2[token] 크다:1[token] 빠르다:1[token] 깔끔하다:1[token] 좋아하다:1[token]
naver,각시보쌈,합정에서 각시보쌈 모르면 간첩인데 인생 보쌈이라고 해서 경기도 주민도 이 음식 먹으러 한시간 반을 달려오십니다🙏 그정도로 맛있다는 증거겠죠? 웨이팅 시 총인원이 전부 다 와야 들어갈수있고 오후5시반 되면 무조건 가게 꽉차요 ㅎㅎ 참고하세요~ 고기는 야들야들 정말 촉촉합니다🙏 직원분들께서 좀만 더 친절하게 응대해주셨으면 좋겠습니다!,합정 각시 보쌈 모르다 간첩 인생 보쌈 경기도 주민 음식 먹다 시간 달려오다 정도 맛있다 증거 겠다 웨이 인원 전부 오다 들어가다 오후 무조건 가게 꽉차다 참고 고기 야들야들 정말 촉촉하다 직원 친절하다 응대 해주다 좋다,3,0,2,0,1,6,positive,positive,neutral,positive,neutral,positive,맛있다:1[token] 야들야들:1[token] 촉촉하다:1[token],,직원 친절하다:1[token] 응대 해주다:1[token],,좋다:1[token]
